user_id,gender,height_cm,weight_kg,cluster,brand,category,product_name,size_bought,outcome,reason,fit_feedback,rating,review,purchase_date
U017143,Female,162,52,Female_Cluster_4,Roadster,Trousers,Palazzo Pants,S,kept,,True to Size,5,Really happy with the purchase.,2024-09-20
U017144,Female,158,48,Female_Cluster_2,Adidas,Trousers,Chinos,S,kept,,Relaxed Fit,4,Great quality. Would buy again.,2025-03-13
U017145,Female,161,60,Female_Cluster_0,Nike,Shirt,Casual Shirt,M,kept,,Slim Fit,4,Very comfortable and fits perfectly.,2025-03-05
U017146,Female,154,68,Female_Cluster_1,ONLY,Dress,Floral Midi Dress,L,kept,,Slim Fit,4,Exactly as shown. True to size.,2025-03-25
U017147,Female,164,60,Female_Cluster_0,W,Top,Essentials Tee,XL,returned,Too Long,Oversized,3,Bit loose around the waist.,2025-08-21
U017148,Female,165,74,Female_Cluster_3,Adidas,Kurti,Printed Kurti,L,kept,,Slim Fit,4,Great quality. Would buy again.,2025-03-29
U017149,Female,159,64,Female_Cluster_0,ONLY,Top,Ethnic Top,M,kept,,Slim Fit,5,Loved the fit. Fabric feels premium.,2024-02-07
U017150,Male,167,74,Male_Cluster_2,H&M,Dress,Floral Midi Dress,M,kept,,Slim Fit,4,Really happy with the purchase.,2024-07-26
U017151,Female,161,49,Female_Cluster_4,Zara,Kurti,Ethnic Set,XS,kept,,True to Size,4,Great quality. Would buy again.,2024-01-07
U017152,Female,165,42,Female_Cluster_4,W,Jeans,512 Taper Jeans,S,kept,,Slim Fit,4,Loved the fit. Fabric feels premium.,2024-05-30
U017153,Male,169,96,Male_Cluster_1,Biba,Trousers,Chinos,XXL,kept,,Relaxed Fit,5,Looks even better in person.,2025-09-26
U017154,Female,162,50,Female_Cluster_4,Zara,Shirt,Formal Shirt,S,returned,Too Long,Runs Large,2,Length was longer than expected.,2025-12-30
U017155,Female,153,58,Female_Cluster_1,ONLY,Kurti,Anarkali Kurta,M,kept,,Relaxed Fit,5,Comfortable and stylish.,2025-06-30
U017156,Female,169,63,Female_Cluster_3,Biba,Trousers,Office Trousers,L,kept,,True to Size,5,Perfect everyday wear.,2024-08-11
U017157,Female,158,74,Female_Cluster_1,Biba,Kurti,Anarkali Kurta,XXL,kept,,Slim Fit,4,Very comfortable and fits perfectly.,2025-11-06
U017158,Male,178,84,Male_Cluster_1,H&M,Shirt,Checked Casual Shirt,S,kept,,Relaxed Fit,5,Comfortable and stylish.,2024-12-22
U017159,Male,173,84,Male_Cluster_1,Zara,Trousers,Training Shorts,M,kept,,True to Size,5,Perfect everyday wear.,2024-08-01
U017160,Female,156,45,Female_Cluster_2,Zara,Trousers,Office Trousers,XS,kept,,Relaxed Fit,4,Comfortable and stylish.,2024-06-27
U017161,Male,162,68,Male_Cluster_2,Allen Solly,Kurti,Anarkali Kurta,M,returned,Sleeves Tight,Runs Small,2,Waist was too tight for me.,2024-12-19
U017162,Male,174,73,Male_Cluster_3,W,Kurti,Cotton Kurta,L,kept,,Relaxed Fit,5,Great quality. Would buy again.,2025-10-31
U017163,Female,175,63,Female_Cluster_3,Adidas,Shirt,Checked Casual Shirt,S,kept,,Slim Fit,5,Great quality. Would buy again.,2025-12-27
U017164,Male,171,81,Male_Cluster_3,Allen Solly,Dress,Floral Midi Dress,XL,returned,Too Loose,Runs Large,3,Bit loose around the waist.,2024-10-15
U017165,Male,169,70,Male_Cluster_3,Nike,Top,Basic Crew Tee,M,returned,Waist Tight,Runs Small,2,Should have sized up. Felt tight around the shoulders.,2024-01-11
U017166,Female,159,63,Female_Cluster_0,ONLY,Jeans,Skinny Jeans,S,returned,Too Tight,Runs Small,3,Runs smaller than expected.,2025-11-20
U017167,Male,187,87,Male_Cluster_1,Nike,Shirt,Casual Shirt,L,kept,,Slim Fit,5,Looks even better in person.,2024-06-28
U017168,Female,170,53,Female_Cluster_4,Biba,Top,Dri-FIT Tee,S,kept,,Slim Fit,4,Loved the fit. Fabric feels premium.,2025-02-03
U017169,Female,167,42,Female_Cluster_4,Allen Solly,Dress,Maxi Dress,XS,kept,,Relaxed Fit,4,Loved the fit. Fabric feels premium.,2024-04-04
U017170,Female,153,56,Female_Cluster_2,H&M,Kurti,Straight Kurta,M,kept,,Slim Fit,4,Perfect everyday wear.,2025-03-08
U017171,Male,168,78,Male_Cluster_2,Roadster,Trousers,Cargo Pants,L,kept,,Relaxed Fit,4,Great quality. Would buy again.,2024-09-24
U017172,Female,156,50,Female_Cluster_2,Adidas,Kurti,Ethnic Set,S,kept,,True to Size,5,Perfect everyday wear.,2025-05-29
U017173,Female,168,61,Female_Cluster_3,Zara,Dress,Floral Midi Dress,S,kept,,Relaxed Fit,4,Exactly as shown. True to size.,2025-11-20
U017174,Female,158,66,Female_Cluster_1,W,Trousers,Cargo Pants,XL,kept,,Slim Fit,5,Looks even better in person.,2025-09-11
U017175,Female,163,54,Female_Cluster_4,ONLY,Dress,Maxi Dress,XS,kept,,Slim Fit,4,Really happy with the purchase.,2025-01-24
U017176,Female,154,56,Female_Cluster_2,Roadster,Shirt,Casual Shirt,M,kept,,Slim Fit,4,Very comfortable and fits perfectly.,2025-02-25
U017177,Male,180,84,Male_Cluster_1,Zara,Kurti,Ethnic Set,M,kept,,Relaxed Fit,5,Really happy with the purchase.,2024-07-23
U017178,Female,162,64,Female_Cluster_3,W,Trousers,Palazzo Pants,L,kept,,True to Size,5,Looks even better in person.,2025-12-18
U017179,Female,152,42,Female_Cluster_2,W,Shirt,Casual Shirt,S,kept,,Slim Fit,5,Exactly as shown. True to size.,2025-01-02
U017180,Male,186,76,Male_Cluster_4,Levi's,Kurti,Printed Kurti,M,kept,,Slim Fit,4,Very comfortable and fits perfectly.,2025-06-26
U017181,Female,162,57,Female_Cluster_0,Zara,Dress,Maxi Dress,S,kept,,True to Size,4,Comfortable and stylish.,2024-11-11
U017182,Female,166,65,Female_Cluster_3,Allen Solly,Trousers,Running Shorts,M,kept,,True to Size,5,Really happy with the purchase.,2025-03-13
U017183,Male,173,80,Male_Cluster_3,H&M,Kurti,Anarkali Kurta,M,kept,,True to Size,4,Comfortable and stylish.,2024-01-20
U017184,Female,157,60,Female_Cluster_0,H&M,Kurti,Anarkali Kurta,XS,returned,Sleeves Tight,Runs Small,3,Could barely button it.,2024-11-05
U017185,Female,149,46,Female_Cluster_2,Zara,Trousers,Cargo Pants,S,kept,,Relaxed Fit,4,Exactly as shown. True to size.,2024-11-28
U017186,Female,158,55,Female_Cluster_0,Roadster,Trousers,Running Shorts,M,kept,,True to Size,4,Exactly as shown. True to size.,2025-06-18
U017187,Female,162,56,Female_Cluster_0,Roadster,Top,Essentials Tee,M,kept,,Relaxed Fit,5,Perfect everyday wear.,2024-04-28
U017188,Female,157,65,Female_Cluster_1,Allen Solly,Jeans,512 Taper Jeans,L,kept,,Slim Fit,4,Great quality. Would buy again.,2024-05-08
U017189,Male,158,74,Male_Cluster_2,Allen Solly,Jeans,512 Taper Jeans,XXL,returned,Too Long,Oversized,3,Bit loose around the waist.,2025-11-19
U017190,Female,161,58,Female_Cluster_0,H&M,Trousers,Wide Leg Trousers,M,kept,,True to Size,4,Exactly as shown. True to size.,2024-04-05
U017191,Female,166,58,Female_Cluster_4,Adidas,Trousers,Chinos,M,returned,Too Long,Runs Large,2,Loose fit wasn't for me.,2024-07-13
U017192,Male,175,76,Male_Cluster_3,Nike,Trousers,Wide Leg Trousers,L,kept,,Slim Fit,5,Comfortable and stylish.,2025-11-11
U017193,Male,172,75,Male_Cluster_3,Allen Solly,Shirt,Formal Shirt,L,kept,,Slim Fit,5,Very comfortable and fits perfectly.,2025-11-03
U017194,Female,165,69,Female_Cluster_3,Zara,Shirt,Checked Casual Shirt,S,returned,Too Tight,Runs Small,1,Waist was too tight for me.,2025-10-07
U017195,Female,166,50,Female_Cluster_4,H&M,Trousers,Palazzo Pants,S,returned,Too Long,Runs Large,2,Needed one size smaller.,2025-04-10
U017196,Female,157,46,Female_Cluster_2,H&M,Top,Crop Top,XS,kept,,Relaxed Fit,4,Great quality. Would buy again.,2025-06-16
U017197,Female,150,82,Female_Cluster_1,Roadster,Jeans,511 Slim Jeans,XXL,kept,,True to Size,4,Really happy with the purchase.,2025-11-09
U017198,Female,156,64,Female_Cluster_1,W,Top,Crop Top,XL,kept,,Slim Fit,4,Comfortable and stylish.,2025-08-31
U017199,Female,158,54,Female_Cluster_0,ONLY,Top,Essentials Tee,S,kept,,Slim Fit,4,Looks even better in person.,2025-05-31
U017200,Female,163,57,Female_Cluster_0,Roadster,Kurti,Straight Kurta,M,kept,,Slim Fit,4,Exactly as shown. True to size.,2025-06-10
U017201,Female,156,55,Female_Cluster_2,W,Top,Ribbed Cotton Top,XL,returned,Too Loose,Oversized,2,Length was longer than expected.,2025-08-16
U017202,Female,161,55,Female_Cluster_0,Allen Solly,Dress,Maxi Dress,M,kept,,True to Size,4,Great quality. Would buy again.,2024-01-29
U017203,Female,156,62,Female_Cluster_1,Adidas,Kurti,Printed Kurti,XL,returned,Too Long,Runs Large,3,Bit loose around the waist.,2025-06-09
U017204,Female,159,42,Female_Cluster_2,Roadster,Shirt,Relaxed Shirt,XS,kept,,True to Size,4,Looks even better in person.,2024-10-06
U017205,Male,170,89,Male_Cluster_1,Zara,Trousers,Training Shorts,L,kept,,Slim Fit,5,Great quality. Would buy again.,2025-10-21
U017206,Female,167,72,Female_Cluster_3,ONLY,Shirt,Checked Casual Shirt,M,kept,,True to Size,4,Loved the fit. Fabric feels premium.,2024-10-17
U017207,Male,158,71,Male_Cluster_2,H&M,Jeans,Skinny Jeans,M,kept,,Slim Fit,4,Very comfortable and fits perfectly.,2025-08-23
U017208,Male,173,80,Male_Cluster_3,W,Dress,Maxi Dress,XL,kept,,Relaxed Fit,5,Great quality. Would buy again.,2025-01-11
U017209,Male,174,66,Male_Cluster_3,W,Kurti,Printed Kurti,M,kept,,Relaxed Fit,5,Very comfortable and fits perfectly.,2025-05-14
U017210,Female,156,48,Female_Cluster_2,H&M,Jeans,512 Taper Jeans,XS,kept,,Relaxed Fit,5,Really happy with the purchase.,2025-07-05
U017211,Female,154,49,Female_Cluster_2,H&M,Jeans,511 Slim Jeans,XS,kept,,True to Size,4,Looks even better in person.,2024-12-14
U017212,Female,171,56,Female_Cluster_4,ONLY,Shirt,Casual Shirt,XS,kept,,Slim Fit,4,Perfect everyday wear.,2025-09-30
U017213,Female,163,51,Female_Cluster_4,ONLY,Jeans,511 Slim Jeans,S,returned,Too Long,Oversized,2,Needed one size smaller.,2025-12-11
U017214,Female,156,66,Female_Cluster_1,Zara,Trousers,Wide Leg Trousers,M,kept,,Slim Fit,4,Great quality. Would buy again.,2024-01-29
U017215,Female,150,72,Female_Cluster_1,ONLY,Jeans,Skinny Jeans,XL,kept,,Relaxed Fit,5,Exactly as shown. True to size.,2024-06-14
U017216,Female,166,57,Female_Cluster_4,Roadster,Kurti,Ethnic Set,S,returned,Too Long,Oversized,3,Loose fit wasn't for me.,2024-08-29
U017217,Male,163,89,Male_Cluster_2,ONLY,Trousers,Track Pants,L,returned,Too Tight,Runs Small,1,Runs smaller than expected.,2025-09-06
U017218,Female,151,51,Female_Cluster_2,Biba,Kurti,Straight Kurta,L,kept,,True to Size,5,Really happy with the purchase.,2025-03-08
U017219,Female,161,60,Female_Cluster_0,Nike,Top,Linen Top,S,returned,Sleeves Tight,Runs Small,2,Sleeves felt tight.,2025-10-12
U017220,Female,162,69,Female_Cluster_3,ONLY,Trousers,Cargo Pants,M,kept,,Relaxed Fit,5,Looks even better in person.,2024-06-08
U017221,Female,173,66,Female_Cluster_3,Biba,Dress,Maxi Dress,L,kept,,Slim Fit,4,Loved the fit. Fabric feels premium.,2025-10-30
U017222,Female,159,48,Female_Cluster_2,Nike,Trousers,Palazzo Pants,S,kept,,True to Size,5,Perfect everyday wear.,2025-01-27
U017223,Female,174,55,Female_Cluster_4,Adidas,Shirt,Checked Casual Shirt,XS,kept,,Slim Fit,5,Looks even better in person.,2024-11-25
U017224,Male,180,52,Male_Cluster_4,Allen Solly,Top,Crop Top,XS,kept,,True to Size,5,Comfortable and stylish.,2024-10-23
U017225,Female,157,50,Female_Cluster_2,Nike,Top,Basic Crew Tee,S,kept,,Relaxed Fit,5,Loved the fit. Fabric feels premium.,2025-05-03
U017226,Female,154,64,Female_Cluster_1,H&M,Top,Essentials Tee,L,returned,Too Loose,Runs Large,3,Length was longer than expected.,2024-08-16
U017227,Female,159,58,Female_Cluster_0,ONLY,Dress,Floral Midi Dress,S,returned,Too Loose,Oversized,3,Bit loose around the waist.,2024-05-25
U017228,Female,157,53,Female_Cluster_2,Adidas,Dress,Floral Midi Dress,M,kept,,Relaxed Fit,4,Great quality. Would buy again.,2025-11-15
U017229,Male,158,108,Male_Cluster_2,Allen Solly,Kurti,Anarkali Kurta,XXL,kept,,Slim Fit,4,Perfect everyday wear.,2024-02-27
U017230,Male,170,83,Male_Cluster_1,Biba,Top,Essentials Tee,XXL,kept,,Slim Fit,5,Great quality. Would buy again.,2024-07-28
U017231,Female,152,49,Female_Cluster_2,Roadster,Dress,Maxi Dress,M,kept,,True to Size,4,Really happy with the purchase.,2024-04-12
U017232,Female,162,59,Female_Cluster_0,Allen Solly,Jeans,Straight Fit Jeans,M,kept,,True to Size,5,Perfect everyday wear.,2025-04-05
U017233,Female,163,68,Female_Cluster_3,Levi's,Trousers,Cargo Pants,L,kept,,Slim Fit,5,Loved the fit. Fabric feels premium.,2024-04-20
U017234,Female,161,61,Female_Cluster_0,Adidas,Top,Basic Crew Tee,M,kept,,True to Size,5,Really happy with the purchase.,2024-07-07
U017235,Male,167,66,Male_Cluster_0,Nike,Jeans,511 Slim Jeans,S,returned,Sleeves Tight,Runs Small,1,Sleeves felt tight.,2025-08-27
U017236,Female,148,56,Female_Cluster_1,Adidas,Jeans,Straight Fit Jeans,L,kept,,Slim Fit,5,Very comfortable and fits perfectly.,2024-11-13
U017237,Male,181,63,Male_Cluster_4,Allen Solly,Shirt,Relaxed Shirt,S,kept,,Relaxed Fit,4,Looks even better in person.,2024-11-30
U017238,Female,167,59,Female_Cluster_4,Zara,Jeans,Straight Fit Jeans,S,kept,,True to Size,5,Loved the fit. Fabric feels premium.,2025-01-08
U017239,Male,164,52,Male_Cluster_0,Adidas,Top,Essentials Tee,S,kept,,Relaxed Fit,4,Loved the fit. Fabric feels premium.,2024-04-14
U017240,Male,161,74,Male_Cluster_2,H&M,Kurti,Ethnic Set,L,kept,,Slim Fit,5,Really happy with the purchase.,2025-10-05
U017241,Female,154,48,Female_Cluster_2,Adidas,Top,Linen Top,XS,returned,Too Tight,Runs Small,3,Waist was too tight for me.,2024-06-11
U017242,Female,158,80,Female_Cluster_3,Adidas,Jeans,512 Taper Jeans,XXL,kept,,Slim Fit,4,Comfortable and stylish.,2025-07-31
U017243,Female,157,61,Female_Cluster_0,Levi's,Kurti,Straight Kurta,L,kept,,True to Size,5,Great quality. Would buy again.,2024-04-16
U017244,Female,158,45,Female_Cluster_2,ONLY,Kurti,Cotton Kurta,XS,kept,,Slim Fit,5,Looks even better in person.,2025-10-30
U017245,Female,161,58,Female_Cluster_0,Roadster,Top,Graphic Tee,S,returned,Waist Tight,Runs Small,2,Runs smaller than expected.,2024-08-21
U017246,Female,152,59,Female_Cluster_1,Zara,Dress,Maxi Dress,M,kept,,True to Size,5,Great quality. Would buy again.,2025-10-18
U017247,Female,167,54,Female_Cluster_4,H&M,Shirt,Relaxed Shirt,XS,kept,,Slim Fit,4,Great quality. Would buy again.,2024-02-02
U017248,Female,158,65,Female_Cluster_1,W,Top,Basic Crew Tee,L,returned,Waist Tight,Runs Small,1,Runs smaller than expected.,2024-01-07
U017249,Female,155,54,Female_Cluster_2,Nike,Jeans,511 Slim Jeans,M,kept,,True to Size,5,Comfortable and stylish.,2024-03-16
U017250,Female,157,48,Female_Cluster_2,Biba,Jeans,Straight Fit Jeans,M,returned,Too Loose,Runs Large,3,Loose fit wasn't for me.,2024-07-14
U017251,Female,154,74,Female_Cluster_1,H&M,Kurti,Printed Kurti,L,kept,,Relaxed Fit,4,Loved the fit. Fabric feels premium.,2025-07-24
U017252,Female,152,57,Female_Cluster_1,Zara,Jeans,512 Taper Jeans,M,returned,Too Long,Runs Large,2,Loose fit wasn't for me.,2025-02-15
U017253,Female,164,51,Female_Cluster_4,Nike,Shirt,Checked Casual Shirt,S,kept,,Slim Fit,4,Exactly as shown. True to size.,2024-10-23
U017254,Female,160,49,Female_Cluster_2,Levi's,Trousers,Wide Leg Trousers,S,kept,,True to Size,4,Perfect everyday wear.,2025-02-24
U017255,Male,160,71,Male_Cluster_2,Allen Solly,Kurti,Cotton Kurta,L,kept,,True to Size,4,Comfortable and stylish.,2025-03-02
U017256,Male,172,74,Male_Cluster_3,Levi's,Kurti,Ethnic Set,L,kept,,Slim Fit,4,Very comfortable and fits perfectly.,2025-11-05
U017257,Male,174,60,Male_Cluster_0,Allen Solly,Dress,Maxi Dress,S,kept,,Relaxed Fit,4,Exactly as shown. True to size.,2025-02-09
U017258,Male,169,79,Male_Cluster_3,Biba,Shirt,Casual Shirt,XL,kept,,Slim Fit,4,Loved the fit. Fabric feels premium.,2024-03-03
U017259,Female,156,83,Female_Cluster_1,Levi's,Jeans,511 Slim Jeans,XXL,kept,,Slim Fit,5,Really happy with the purchase.,2024-09-04
U017260,Male,171,92,Male_Cluster_1,H&M,Top,Printed Tee,L,kept,,Relaxed Fit,4,Very comfortable and fits perfectly.,2024-05-23
U017261,Female,171,66,Female_Cluster_3,Biba,Trousers,Palazzo Pants,L,kept,,True to Size,4,Comfortable and stylish.,2024-09-16
U017262,Male,175,58,Male_Cluster_0,Biba,Shirt,Checked Casual Shirt,M,kept,,Relaxed Fit,5,Comfortable and stylish.,2025-01-27
U017263,Female,157,54,Female_Cluster_2,W,Jeans,512 Taper Jeans,L,kept,,True to Size,5,Looks even better in person.,2024-10-25
U017264,Male,169,87,Male_Cluster_1,Nike,Shirt,Satin Shirt,XL,kept,,True to Size,4,Comfortable and stylish.,2025-06-21
U017265,Female,155,62,Female_Cluster_1,Zara,Trousers,Training Shorts,M,kept,,Slim Fit,5,Perfect everyday wear.,2024-10-15
U017266,Female,151,48,Female_Cluster_2,ONLY,Top,Graphic Tee,S,kept,,Relaxed Fit,5,Exactly as shown. True to size.,2025-10-23
U017267,Female,168,45,Female_Cluster_4,Adidas,Shirt,Casual Shirt,XS,kept,,Relaxed Fit,5,Comfortable and stylish.,2025-11-27
U017268,Male,170,77,Male_Cluster_3,W,Trousers,Office Trousers,XL,kept,,Slim Fit,4,Really happy with the purchase.,2025-11-21
U017269,Female,160,61,Female_Cluster_0,ONLY,Top,Graphic Tee,S,kept,,Slim Fit,4,Great quality. Would buy again.,2024-08-17
U017270,Female,160,54,Female_Cluster_0,Adidas,Shirt,Relaxed Shirt,M,kept,,Slim Fit,4,Perfect everyday wear.,2025-03-30
U017271,Female,153,56,Female_Cluster_2,Nike,Dress,Maxi Dress,S,returned,Waist Tight,Runs Small,3,Could barely button it.,2024-08-09
U017272,Female,158,58,Female_Cluster_0,Allen Solly,Trousers,Cargo Pants,M,kept,,Slim Fit,4,Loved the fit. Fabric feels premium.,2024-06-11
U017273,Male,178,65,Male_Cluster_4,Nike,Shirt,Checked Casual Shirt,S,kept,,Relaxed Fit,5,Very comfortable and fits perfectly.,2024-09-20
U017274,Female,165,78,Female_Cluster_3,Zara,Shirt,Checked Casual Shirt,L,kept,,Slim Fit,5,Looks even better in person.,2024-04-14
U017275,Female,169,58,Female_Cluster_4,Adidas,Jeans,Straight Fit Jeans,S,returned,Too Loose,Runs Large,2,Bit loose around the waist.,2024-09-04
U017276,Female,150,53,Female_Cluster_2,Zara,Jeans,512 Taper Jeans,S,kept,,True to Size,4,Comfortable and stylish.,2025-11-14
U017277,Female,160,68,Female_Cluster_3,ONLY,Top,Dri-FIT Tee,M,kept,,Relaxed Fit,5,Perfect everyday wear.,2024-07-31
U017278,Male,178,73,Male_Cluster_4,Levi's,Shirt,Formal Shirt,M,kept,,Slim Fit,5,Looks even better in person.,2025-08-18
U017279,Female,168,55,Female_Cluster_4,Allen Solly,Trousers,Chinos,M,returned,Too Loose,Oversized,3,Needed one size smaller.,2025-09-22
U017280,Female,152,42,Female_Cluster_2,Levi's,Jeans,511 Slim Jeans,S,kept,,True to Size,4,Exactly as shown. True to size.,2025-06-16
U017281,Female,160,59,Female_Cluster_0,H&M,Trousers,Running Shorts,S,kept,,Relaxed Fit,5,Great quality. Would buy again.,2024-07-10
U017282,Female,162,69,Female_Cluster_3,Allen Solly,Dress,Maxi Dress,L,returned,Too Long,Runs Large,2,Length was longer than expected.,2025-06-21
U017283,Female,158,56,Female_Cluster_0,W,Trousers,Cargo Pants,L,kept,,True to Size,4,Really happy with the purchase.,2024-08-12
U017284,Female,151,81,Female_Cluster_1,ONLY,Dress,Floral Midi Dress,XL,kept,,Slim Fit,4,Exactly as shown. True to size.,2025-08-19
U017285,Female,152,60,Female_Cluster_1,Levi's,Trousers,Track Pants,L,kept,,True to Size,4,Perfect everyday wear.,2025-09-28
U017286,Male,174,96,Male_Cluster_1,W,Trousers,Palazzo Pants,XXL,kept,,Relaxed Fit,5,Very comfortable and fits perfectly.,2024-02-02
U017287,Male,170,72,Male_Cluster_3,Adidas,Dress,Maxi Dress,XL,returned,Too Long,Oversized,3,Runs larger than expected.,2025-03-26
U017288,Male,161,64,Male_Cluster_0,H&M,Top,Printed Tee,M,kept,,Slim Fit,4,Comfortable and stylish.,2025-04-14
U017289,Female,160,58,Female_Cluster_0,Roadster,Shirt,Satin Shirt,M,kept,,True to Size,5,Very comfortable and fits perfectly.,2025-10-17
U017290,Female,151,49,Female_Cluster_2,Levi's,Trousers,Office Trousers,S,returned,Sleeves Tight,Runs Small,2,Should have sized up. Felt tight around the shoulders.,2025-06-14
U017291,Female,148,53,Female_Cluster_2,Biba,Dress,Maxi Dress,M,returned,Too Tight,Runs Small,2,Should have sized up. Felt tight around the shoulders.,2024-05-05
U017292,Female,153,73,Female_Cluster_1,W,Jeans,511 Slim Jeans,XXL,kept,,Slim Fit,5,Very comfortable and fits perfectly.,2024-05-27
U017293,Female,157,50,Female_Cluster_2,H&M,Kurti,Ethnic Set,XS,kept,,Slim Fit,4,Great quality. Would buy again.,2025-01-02
U017294,Female,152,62,Female_Cluster_1,Nike,Trousers,Track Pants,L,kept,,Relaxed Fit,4,Looks even better in person.,2025-04-14
U017295,Male,165,66,Male_Cluster_0,Levi's,Trousers,Track Pants,M,returned,Too Long,Runs Large,2,Runs larger than expected.,2024-04-24
U017296,Female,163,67,Female_Cluster_3,Nike,Shirt,Relaxed Shirt,L,returned,Too Long,Oversized,2,Length was longer than expected.,2024-02-19
U017297,Male,177,91,Male_Cluster_1,Roadster,Top,Printed Tee,XL,kept,,Relaxed Fit,5,Very comfortable and fits perfectly.,2025-07-03
U017298,Female,156,66,Female_Cluster_1,Adidas,Jeans,Straight Fit Jeans,M,kept,,Relaxed Fit,4,Great quality. Would buy again.,2025-07-18
U017299,Male,177,80,Male_Cluster_1,Roadster,Top,Dri-FIT Tee,L,kept,,Slim Fit,5,Loved the fit. Fabric feels premium.,2025-04-21
U017300,Female,158,49,Female_Cluster_2,ONLY,Jeans,511 Slim Jeans,XS,kept,,True to Size,4,Great quality. Would buy again.,2025-05-13
U017301,Female,163,57,Female_Cluster_0,Allen Solly,Dress,Maxi Dress,M,kept,,Slim Fit,4,Great quality. Would buy again.,2024-07-10
U017302,Female,151,77,Female_Cluster_1,ONLY,Shirt,Formal Shirt,XL,kept,,Relaxed Fit,5,Really happy with the purchase.,2024-09-08
U017303,Female,166,67,Female_Cluster_3,Biba,Jeans,Skinny Jeans,L,kept,,Slim Fit,5,Looks even better in person.,2024-05-06
U017304,Female,163,55,Female_Cluster_0,ONLY,Jeans,512 Taper Jeans,XS,kept,,Slim Fit,5,Great quality. Would buy again.,2024-02-28
U017305,Female,170,55,Female_Cluster_4,ONLY,Jeans,Straight Fit Jeans,XS,kept,,Slim Fit,4,Really happy with the purchase.,2025-05-28
U017306,Male,167,84,Male_Cluster_2,Levi's,Trousers,Cargo Pants,XL,kept,,Slim Fit,5,Very comfortable and fits perfectly.,2025-02-07
U017307,Female,150,60,Female_Cluster_1,W,Jeans,Straight Fit Jeans,L,returned,Sleeves Tight,Runs Small,3,Should have sized up. Felt tight around the shoulders.,2024-10-07
U017308,Female,170,53,Female_Cluster_4,Adidas,Shirt,Casual Shirt,S,returned,Too Long,Oversized,3,Runs larger than expected.,2024-10-30
U017309,Female,155,55,Female_Cluster_2,Levi's,Jeans,Skinny Jeans,M,kept,,Slim Fit,4,Looks even better in person.,2024-09-11
U017310,Male,168,67,Male_Cluster_0,Levi's,Jeans,Straight Fit Jeans,M,kept,,Slim Fit,5,Exactly as shown. True to size.,2025-12-09
U017311,Female,150,44,Female_Cluster_2,Allen Solly,Dress,Maxi Dress,S,kept,,True to Size,4,Loved the fit. Fabric feels premium.,2024-08-16
U017312,Female,159,44,Female_Cluster_2,H&M,Trousers,Chinos,XS,kept,,Slim Fit,5,Perfect everyday wear.,2024-12-24
U017313,Female,151,42,Female_Cluster_2,Roadster,Jeans,512 Taper Jeans,XS,returned,Too Long,Runs Large,2,Bit loose around the waist.,2024-12-02
U017314,Male,167,82,Male_Cluster_2,Levi's,Shirt,Satin Shirt,XXL,returned,Too Loose,Oversized,3,Runs larger than expected.,2024-06-26
U017315,Male,169,80,Male_Cluster_3,Zara,Top,Linen Top,M,returned,Sleeves Tight,Runs Small,3,Sleeves felt tight.,2025-01-31
U017316,Female,168,46,Female_Cluster_4,Roadster,Dress,Floral Midi Dress,XS,kept,,True to Size,4,Exactly as shown. True to size.,2024-10-01
U017317,Male,158,84,Male_Cluster_2,Biba,Dress,Maxi Dress,XXL,kept,,Relaxed Fit,5,Looks even better in person.,2025-07-28
U017318,Female,160,59,Female_Cluster_0,Biba,Dress,Maxi Dress,XL,kept,,Slim Fit,4,Comfortable and stylish.,2024-06-25
U017319,Female,158,42,Female_Cluster_2,W,Top,Graphic Tee,S,kept,,True to Size,5,Really happy with the purchase.,2024-04-06
U017320,Female,148,59,Female_Cluster_1,Levi's,Dress,Floral Midi Dress,L,kept,,Relaxed Fit,5,Very comfortable and fits perfectly.,2025-11-24
U017321,Male,159,77,Male_Cluster_2,Zara,Shirt,Checked Casual Shirt,L,kept,,Slim Fit,4,Very comfortable and fits perfectly.,2024-08-09
U017322,Female,162,51,Female_Cluster_4,ONLY,Top,Crop Top,XS,kept,,Relaxed Fit,5,Exactly as shown. True to size.,2024-10-31
U017323,Female,158,54,Female_Cluster_0,W,Kurti,Ethnic Set,M,returned,Waist Tight,Runs Small,3,Sleeves felt tight.,2024-12-11
U017324,Male,162,52,Male_Cluster_0,Allen Solly,Jeans,511 Slim Jeans,M,returned,Too Long,Runs Large,3,Needed one size smaller.,2025-08-03
U017325,Female,161,60,Female_Cluster_0,H&M,Kurti,Straight Kurta,S,kept,,Slim Fit,5,Perfect everyday wear.,2025-11-07
U017326,Female,166,63,Female_Cluster_3,Adidas,Kurti,Anarkali Kurta,M,kept,,True to Size,5,Great quality. Would buy again.,2024-10-01
U017327,Male,171,71,Male_Cluster_3,Zara,Dress,Floral Midi Dress,XS,kept,,Relaxed Fit,5,Comfortable and stylish.,2024-09-19
U017328,Female,166,53,Female_Cluster_4,Biba,Trousers,Training Shorts,M,kept,,True to Size,5,Loved the fit. Fabric feels premium.,2025-08-15
U017329,Female,154,64,Female_Cluster_1,Nike,Jeans,512 Taper Jeans,XL,returned,Too Long,Runs Large,2,Length was longer than expected.,2024-12-17
U017330,Female,167,69,Female_Cluster_3,Biba,Top,Graphic Tee,XL,kept,,True to Size,5,Perfect everyday wear.,2024-07-23
